Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,State,City,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,profit_Margin
ORD-11193,9/18/2024,9/20/2024,CUST-741,Customer 368,Home Office,India,Kerala,Kozhikode,PROD-068,Technology,Laptops,Laptops Model 32,3926.29,2,0.05,119.02,3.03
ORD-11194,2/17/2024,2/21/2024,CUST-996,Customer 183,Corporate,India,Delhi,New Delhi,PROD-042,Technology,Mobiles,Mobiles Model 27,20680.03,2,0.15,411.28,1.99
ORD-11195,12/21/2024,12/24/2024,CUST-562,Customer 422,Consumer,India,Tamil Nadu,Madurai,PROD-417,Office Supplies,Envelopes,Envelopes Model 14,26965.04,2,0.1,121.9,0.45
ORD-11196,1/27/2024,02-03-2024,CUST-864,Customer 358,Consumer,India,Tamil Nadu,Madurai,PROD-246,Technology,Laptops,Laptops Model 3,2626.33,4,0.05,501.32,19.09
ORD-11197,7/17/2024,7/24/2024,CUST-687,Customer 203,Consumer,India,Karnataka,Hubli,PROD-262,Office Supplies,Pens,Pens Model 49,17449.4,1,0.15,174.6,1.00
ORD-11198,4/16/2024,4/19/2024,CUST-597,Customer 252,Consumer,India,Tamil Nadu,Chennai,PROD-179,Technology,Laptops,Laptops Model 45,4929.58,6,0.2,146.49,2.97
ORD-11199,10-01-2024,10-03-2024,CUST-938,Customer 322,Home Office,India,Karnataka,Mysore,PROD-319,Furniture,Tables,Tables Model 19,16012.24,6,0.2,1157.94,7.23
ORD-11200,04-10-2024,4/14/2024,CUST-920,Customer 134,Corporate,India,Karnataka,Hubli,PROD-062,Office Supplies,Pens,Pens Model 42,17194.37,1,0.15,355.47,2.07
ORD-11201,2/27/2024,2/29/2024,CUST-397,Customer 412,Consumer,India,Telangana,Warangal,PROD-381,Furniture,Tables,Tables Model 14,12088.54,10,0.1,1409.35,11.66
ORD-11202,07-03-2024,07-08-2024,CUST-056,Customer 332,Home Office,India,Telangana,Hyderabad,PROD-118,Technology,Printers,Printers Model 37,53423.37,5,0.05,5460.93,10.22
ORD-11203,6/19/2024,6/22/2024,CUST-512,Customer 485,Home Office,India,Kerala,Kochi,PROD-199,Furniture,Tables,Tables Model 47,19708.79,7,0.2,15.21,0.08
ORD-11204,12-07-2024,12-10-2024,CUST-080,Customer 316,Consumer,India,Maharashtra,Pune,PROD-453,Technology,Printers,Printers Model 1,51175.62,10,0,11331.98,22.14
ORD-11205,7/14/2024,7/21/2024,CUST-582,Customer 493,Consumer,India,Kerala,Kochi,PROD-050,Office Supplies,Envelopes,Envelopes Model 4,22146.18,4,0.15,1071.2,4.84
ORD-11206,11/30/2024,12-02-2024,CUST-305,Customer 395,Consumer,India,Kerala,Kochi,PROD-461,Office Supplies,Envelopes,Envelopes Model 8,18192.8,5,0.15,1565.04,8.60
ORD-11207,8/31/2024,09-03-2024,CUST-015,Customer 58,Consumer,India,Karnataka,Bangalore,PROD-372,Technology,Laptops,Laptops Model 16,27369.15,10,0.2,2610.28,9.54
ORD-11208,02-02-2024,02-09-2024,CUST-709,Customer 79,Consumer,India,Tamil Nadu,Madurai,PROD-034,Technology,Accessories,Accessories Model 26,40713.35,1,0,6086.02,14.95
ORD-11209,10/22/2024,10/24/2024,CUST-673,Customer 33,Corporate,India,Maharashtra,Pune,PROD-364,Furniture,Chairs,Chairs Model 19,43160.36,4,0.1,1947.28,4.51
ORD-11210,01-01-2024,01-08-2024,CUST-046,Customer 448,Home Office,India,Kerala,Kochi,PROD-428,Furniture,Furnishings,Furnishings Model 28,33580.77,8,0.05,4805.87,14.31
ORD-11211,2/15/2024,2/21/2024,CUST-377,Customer 234,Corporate,India,Telangana,Hyderabad,PROD-279,Office Supplies,Pens,Pens Model 11,22458.72,6,0.2,939.82,4.18
ORD-11212,7/27/2024,7/30/2024,CUST-595,Customer 206,Corporate,India,Kerala,Kozhikode,PROD-240,Technology,Printers,Printers Model 23,46062.07,3,0.15,1618.72,3.51
ORD-11213,11-04-2024,11-08-2024,CUST-907,Customer 71,Corporate,India,Maharashtra,Pune,PROD-474,Office Supplies,Paper,Paper Model 23,38763.3,8,0.2,866.75,2.24
ORD-11214,11-02-2024,11-06-2024,CUST-554,Customer 324,Home Office,India,Karnataka,Bangalore,PROD-082,Office Supplies,Binders,Binders Model 37,8457.33,4,0.15,707.47,8.37
ORD-11215,9/23/2024,9/25/2024,CUST-590,Customer 3,Corporate,India,Maharashtra,Mumbai,PROD-479,Technology,Laptops,Laptops Model 36,39911.75,3,0.05,5460.01,13.68
ORD-11216,07-10-2024,7/16/2024,CUST-960,Customer 203,Home Office,India,Kerala,Thiruvananthapuram,PROD-337,Furniture,Bookcases,Bookcases Model 26,13222.38,6,0.15,496.64,3.76
ORD-11217,3/20/2024,3/27/2024,CUST-917,Customer 386,Consumer,India,Tamil Nadu,Chennai,PROD-367,Technology,Accessories,Accessories Model 1,53601.69,9,0,7988.83,14.90
ORD-11218,7/26/2024,7/30/2024,CUST-846,Customer 108,Home Office,India,Tamil Nadu,Madurai,PROD-327,Office Supplies,Binders,Binders Model 7,57097.88,4,0,3040.12,5.32
ORD-11219,12/14/2024,12/16/2024,CUST-069,Customer 130,Corporate,India,Kerala,Kochi,PROD-487,Furniture,Tables,Tables Model 8,25372.86,6,0.15,2483.66,9.79
ORD-11220,07-10-2024,7/13/2024,CUST-312,Customer 220,Home Office,India,Delhi,New Delhi,PROD-302,Office Supplies,Envelopes,Envelopes Model 31,38149.65,10,0,7089.1,18.58
ORD-11221,1/16/2024,1/20/2024,CUST-718,Customer 243,Corporate,India,Tamil Nadu,Coimbatore,PROD-386,Office Supplies,Pens,Pens Model 35,46210.26,7,0.2,1199.33,2.60
ORD-11222,7/13/2024,7/15/2024,CUST-986,Customer 250,Consumer,India,Kerala,Kozhikode,PROD-244,Office Supplies,Paper,Paper Model 17,32669.72,2,0.05,4732.4,14.49
ORD-11223,6/21/2024,6/24/2024,CUST-619,Customer 241,Consumer,India,Telangana,Hyderabad,PROD-166,Office Supplies,Envelopes,Envelopes Model 20,33202.28,8,0.05,4075.36,12.27
ORD-11224,10/30/2024,11-06-2024,CUST-800,Customer 15,Home Office,India,Tamil Nadu,Chennai,PROD-228,Technology,Mobiles,Mobiles Model 5,30174.15,8,0.1,2698.36,8.94
ORD-11225,05-09-2024,5/15/2024,CUST-121,Customer 358,Home Office,India,Maharashtra,Nagpur,PROD-252,Technology,Laptops,Laptops Model 12,54145.48,5,0.05,431.18,0.80
ORD-11226,12/17/2024,12/20/2024,CUST-992,Customer 429,Consumer,India,Delhi,New Delhi,PROD-102,Office Supplies,Paper,Paper Model 31,29226.22,1,0.15,1611.77,5.51
ORD-11227,06-03-2024,06-06-2024,CUST-229,Customer 175,Home Office,India,Telangana,Hyderabad,PROD-299,Office Supplies,Paper,Paper Model 32,13801.08,8,0,970.32,7.03
ORD-11228,08-12-2024,8/17/2024,CUST-376,Customer 407,Home Office,India,Karnataka,Bangalore,PROD-221,Technology,Laptops,Laptops Model 2,42533.69,6,0.2,5475.55,12.87
ORD-11229,10-12-2024,10/19/2024,CUST-433,Customer 35,Consumer,India,Maharashtra,Mumbai,PROD-045,Office Supplies,Envelopes,Envelopes Model 17,52679.08,6,0.15,1039.6,1.97
ORD-11230,3/23/2024,3/25/2024,CUST-585,Customer 96,Home Office,India,Karnataka,Bangalore,PROD-101,Furniture,Chairs,Chairs Model 29,39625.73,9,0.1,2435.94,6.15
ORD-11231,10/25/2024,10/30/2024,CUST-119,Customer 287,Consumer,India,Maharashtra,Mumbai,PROD-119,Technology,Mobiles,Mobiles Model 13,8928.5,3,0.15,872.86,9.78
ORD-11232,9/25/2024,10-02-2024,CUST-273,Customer 300,Home Office,India,Tamil Nadu,Madurai,PROD-005,Furniture,Chairs,Chairs Model 20,52835.04,3,0.1,7087.63,13.41
ORD-11233,09-01-2024,09-06-2024,CUST-220,Customer 51,Consumer,India,Maharashtra,Mumbai,PROD-199,Furniture,Furnishings,Furnishings Model 36,38040.45,9,0,3013.66,7.92
ORD-11234,09-01-2024,09-07-2024,CUST-075,Customer 290,Consumer,India,Karnataka,Hubli,PROD-127,Furniture,Chairs,Chairs Model 41,45229.48,6,0.05,7489.78,16.56
ORD-11235,6/13/2024,6/18/2024,CUST-029,Customer 99,Home Office,India,Maharashtra,Mumbai,PROD-372,Office Supplies,Paper,Paper Model 24,23507.5,10,0.05,3519.58,14.97
ORD-11236,11/26/2024,12-03-2024,CUST-162,Customer 124,Home Office,India,Karnataka,Mysore,PROD-267,Technology,Accessories,Accessories Model 19,29878.3,2,0.15,596.5,2.00
ORD-11237,12/26/2024,12/29/2024,CUST-792,Customer 329,Consumer,India,Maharashtra,Mumbai,PROD-190,Technology,Laptops,Laptops Model 18,23656.71,8,0.1,253.11,1.07
ORD-11238,9/18/2024,9/23/2024,CUST-396,Customer 388,Home Office,India,Delhi,New Delhi,PROD-302,Office Supplies,Envelopes,Envelopes Model 45,33655.24,10,0.2,599,1.78
ORD-11239,2/16/2024,2/23/2024,CUST-502,Customer 500,Corporate,India,Delhi,New Delhi,PROD-273,Office Supplies,Pens,Pens Model 34,37020.36,2,0.1,2807.04,7.58
ORD-11240,06-09-2024,6/13/2024,CUST-929,Customer 123,Home Office,India,Kerala,Thiruvananthapuram,PROD-098,Technology,Mobiles,Mobiles Model 23,58343.21,4,0.1,3123.37,5.35
ORD-11241,12-08-2024,12/15/2024,CUST-193,Customer 394,Home Office,India,Maharashtra,Pune,PROD-456,Office Supplies,Envelopes,Envelopes Model 9,48154.44,5,0.05,6617.42,13.74
ORD-11242,4/14/2024,4/19/2024,CUST-596,Customer 267,Consumer,India,Kerala,Kozhikode,PROD-061,Technology,Printers,Printers Model 47,43392.28,5,0.05,1785.45,4.11
ORD-11243,07-10-2024,7/13/2024,CUST-402,Customer 248,Home Office,India,Telangana,Warangal,PROD-139,Furniture,Furnishings,Furnishings Model 37,27598.85,6,0.05,1406.03,5.09
ORD-11244,10-08-2024,10/13/2024,CUST-004,Customer 35,Consumer,India,Tamil Nadu,Coimbatore,PROD-416,Furniture,Furnishings,Furnishings Model 17,55675.56,8,0.2,1853.07,3.33
ORD-11245,04-11-2024,4/15/2024,CUST-053,Customer 219,Home Office,India,Kerala,Kozhikode,PROD-251,Technology,Accessories,Accessories Model 39,6573.94,7,0.15,245.68,3.74
ORD-11246,1/28/2024,1/30/2024,CUST-868,Customer 36,Corporate,India,Karnataka,Bangalore,PROD-056,Furniture,Bookcases,Bookcases Model 36,32159.84,3,0,7562.37,23.51
ORD-11247,12-04-2024,12-10-2024,CUST-062,Customer 6,Consumer,India,Telangana,Warangal,PROD-173,Furniture,Chairs,Chairs Model 40,43202.36,5,0.15,2240.64,5.19
ORD-11248,10-09-2024,10/13/2024,CUST-861,Customer 122,Consumer,India,Karnataka,Hubli,PROD-012,Technology,Printers,Printers Model 36,35088.79,4,0.05,5654.28,16.11
ORD-11249,3/23/2024,3/25/2024,CUST-585,Customer 380,Home Office,India,Maharashtra,Mumbai,PROD-499,Technology,Laptops,Laptops Model 18,48592.06,2,0,4822.21,9.92
ORD-11250,11-08-2024,11-11-2024,CUST-914,Customer 89,Consumer,India,Maharashtra,Mumbai,PROD-144,Furniture,Furnishings,Furnishings Model 7,289.78,5,0.15,4.62,1.59
ORD-11251,4/28/2024,4/30/2024,CUST-868,Customer 42,Corporate,India,Delhi,New Delhi,PROD-365,Office Supplies,Binders,Binders Model 29,26607.4,7,0.2,3.69,0.01
ORD-11252,12-10-2024,12/15/2024,CUST-448,Customer 405,Home Office,India,Tamil Nadu,Madurai,PROD-176,Office Supplies,Binders,Binders Model 21,1340.88,9,0.2,97.11,7.24
ORD-11253,3/14/2024,3/21/2024,CUST-080,Customer 308,Home Office,India,Maharashtra,Nagpur,PROD-350,Furniture,Bookcases,Bookcases Model 25,10186.06,7,0.05,443.97,4.36
ORD-11254,5/28/2024,5/31/2024,CUST-389,Customer 308,Corporate,India,Kerala,Thiruvananthapuram,PROD-492,Office Supplies,Binders,Binders Model 2,41220.88,10,0.05,5321.43,12.91
ORD-11255,7/18/2024,7/24/2024,CUST-354,Customer 185,Corporate,India,Tamil Nadu,Coimbatore,PROD-011,Technology,Laptops,Laptops Model 32,26233.88,8,0.15,2154.01,8.21
ORD-11256,07-06-2024,07-10-2024,CUST-491,Customer 81,Consumer,India,Kerala,Thiruvananthapuram,PROD-113,Furniture,Bookcases,Bookcases Model 38,38736.04,10,0.2,465.93,1.20
ORD-11257,4/27/2024,4/29/2024,CUST-725,Customer 469,Consumer,India,Tamil Nadu,Coimbatore,PROD-048,Office Supplies,Paper,Paper Model 40,41749.24,1,0.1,1425.69,3.41
ORD-11258,3/13/2024,3/18/2024,CUST-286,Customer 446,Consumer,India,Kerala,Thiruvananthapuram,PROD-118,Furniture,Bookcases,Bookcases Model 27,18764.74,9,0,1808.23,9.64
ORD-11259,5/27/2024,06-02-2024,CUST-482,Customer 483,Corporate,India,Tamil Nadu,Madurai,PROD-459,Furniture,Tables,Tables Model 11,14251.09,4,0.2,106.8,0.75
ORD-11260,9/30/2024,10-02-2024,CUST-798,Customer 237,Home Office,India,Tamil Nadu,Chennai,PROD-390,Office Supplies,Binders,Binders Model 24,43420.19,3,0.2,1581.8,3.64
ORD-11261,5/19/2024,5/25/2024,CUST-833,Customer 11,Home Office,India,Karnataka,Bangalore,PROD-259,Office Supplies,Binders,Binders Model 4,23688.96,3,0,3406.79,14.38
ORD-11262,10/20/2024,10/24/2024,CUST-474,Customer 126,Corporate,India,Karnataka,Bangalore,PROD-090,Technology,Printers,Printers Model 46,6681.58,4,0.05,855.42,12.80
ORD-11263,01-01-2024,01-05-2024,CUST-472,Customer 271,Corporate,India,Tamil Nadu,Chennai,PROD-347,Office Supplies,Binders,Binders Model 49,23761.51,9,0.15,1847.66,7.78
ORD-11264,11-06-2024,11-12-2024,CUST-736,Customer 429,Home Office,India,Maharashtra,Nagpur,PROD-208,Technology,Printers,Printers Model 49,15160.65,7,0.05,1525.62,10.06
ORD-11265,02-07-2024,2/13/2024,CUST-377,Customer 432,Corporate,India,Maharashtra,Mumbai,PROD-060,Furniture,Tables,Tables Model 39,54259.5,7,0.15,2175.61,4.01
ORD-11266,01-09-2024,01-12-2024,CUST-446,Customer 397,Home Office,India,Tamil Nadu,Coimbatore,PROD-385,Office Supplies,Binders,Binders Model 10,27051.43,10,0.05,3511.66,12.98
ORD-11267,01-09-2024,01-12-2024,CUST-926,Customer 225,Corporate,India,Kerala,Thiruvananthapuram,PROD-250,Furniture,Tables,Tables Model 26,28034.31,8,0.1,3545.69,12.65
ORD-11268,05-05-2024,05-08-2024,CUST-919,Customer 328,Consumer,India,Maharashtra,Mumbai,PROD-152,Office Supplies,Paper,Paper Model 24,3281.85,8,0.15,254.05,7.74
ORD-11269,6/30/2024,07-06-2024,CUST-565,Customer 245,Consumer,India,Maharashtra,Mumbai,PROD-479,Technology,Printers,Printers Model 31,4158.56,6,0.05,258.11,6.21
ORD-11270,3/15/2024,3/22/2024,CUST-729,Customer 288,Corporate,India,Delhi,New Delhi,PROD-031,Furniture,Chairs,Chairs Model 2,30619.45,9,0.1,1383.14,4.52
ORD-11271,6/26/2024,07-02-2024,CUST-335,Customer 146,Corporate,India,Maharashtra,Pune,PROD-027,Technology,Accessories,Accessories Model 34,35178.71,8,0.15,468.52,1.33
ORD-11272,3/19/2024,3/24/2024,CUST-339,Customer 339,Home Office,India,Delhi,New Delhi,PROD-226,Technology,Laptops,Laptops Model 47,43380.36,5,0.05,1233.83,2.84
ORD-11273,5/21/2024,5/26/2024,CUST-226,Customer 22,Consumer,India,Karnataka,Bangalore,PROD-156,Technology,Accessories,Accessories Model 1,57218.22,4,0.15,792.99,1.39
ORD-11274,4/17/2024,4/19/2024,CUST-068,Customer 84,Consumer,India,Maharashtra,Mumbai,PROD-136,Office Supplies,Pens,Pens Model 47,29011.61,2,0.05,2717.27,9.37
ORD-11275,02-10-2024,2/17/2024,CUST-471,Customer 416,Corporate,India,Karnataka,Hubli,PROD-316,Office Supplies,Paper,Paper Model 47,58769.54,8,0.1,3844.04,6.54
ORD-11276,9/26/2024,9/29/2024,CUST-684,Customer 350,Home Office,India,Delhi,New Delhi,PROD-302,Technology,Printers,Printers Model 34,40987.83,10,0.05,1854.28,4.52
ORD-11277,6/17/2024,6/23/2024,CUST-308,Customer 256,Home Office,India,Tamil Nadu,Coimbatore,PROD-208,Office Supplies,Pens,Pens Model 4,57130.82,5,0.1,1639.69,2.87
ORD-11278,05-07-2024,05-12-2024,CUST-927,Customer 79,Consumer,India,Karnataka,Hubli,PROD-358,Furniture,Tables,Tables Model 35,30400.04,7,0.15,490.71,1.61
ORD-11279,3/24/2024,3/30/2024,CUST-493,Customer 486,Home Office,India,Kerala,Thiruvananthapuram,PROD-034,Furniture,Tables,Tables Model 50,18906.02,1,0.15,355.72,1.88
ORD-11280,1/16/2024,1/20/2024,CUST-961,Customer 190,Consumer,India,Maharashtra,Mumbai,PROD-158,Office Supplies,Envelopes,Envelopes Model 16,29242.55,8,0.15,517.14,1.77
ORD-11281,05-04-2024,05-10-2024,CUST-824,Customer 85,Corporate,India,Maharashtra,Pune,PROD-082,Furniture,Bookcases,Bookcases Model 39,19695.86,7,0,1381.31,7.01
ORD-11282,10-03-2024,10-08-2024,CUST-505,Customer 460,Consumer,India,Tamil Nadu,Madurai,PROD-479,Furniture,Tables,Tables Model 45,38913.39,1,0,5612.93,14.42
ORD-11283,12/13/2024,12/20/2024,CUST-941,Customer 424,Home Office,India,Tamil Nadu,Chennai,PROD-183,Office Supplies,Pens,Pens Model 43,34362.64,1,0.05,6136.34,17.86
ORD-11284,1/21/2024,1/27/2024,CUST-001,Customer 421,Consumer,India,Kerala,Kochi,PROD-405,Furniture,Chairs,Chairs Model 11,53833.66,8,0,5569.96,10.35
ORD-11285,11-09-2024,11/13/2024,CUST-142,Customer 34,Corporate,India,Kerala,Kozhikode,PROD-311,Technology,Laptops,Laptops Model 17,9527.9,9,0,1422.35,14.93
ORD-11286,7/20/2024,7/24/2024,CUST-681,Customer 84,Home Office,India,Karnataka,Hubli,PROD-243,Office Supplies,Paper,Paper Model 29,21589.24,9,0.1,188.49,0.87
ORD-11287,06-07-2024,6/14/2024,CUST-335,Customer 108,Consumer,India,Telangana,Warangal,PROD-237,Office Supplies,Binders,Binders Model 10,42223.75,1,0,2607.3,6.17
ORD-11288,03-05-2024,03-08-2024,CUST-741,Customer 38,Corporate,India,Tamil Nadu,Chennai,PROD-395,Furniture,Furnishings,Furnishings Model 22,41294.78,10,0.05,5935.22,14.37
ORD-11289,12/29/2024,01-01-2025,CUST-918,Customer 243,Home Office,India,Maharashtra,Pune,PROD-018,Furniture,Bookcases,Bookcases Model 24,9476.2,4,0.1,348.62,3.68
ORD-11290,09-11-2024,9/16/2024,CUST-675,Customer 495,Corporate,India,Tamil Nadu,Coimbatore,PROD-402,Office Supplies,Binders,Binders Model 46,51768.21,8,0.05,8446.31,16.32
ORD-11291,10/17/2024,10/24/2024,CUST-189,Customer 4,Consumer,India,Telangana,Warangal,PROD-489,Technology,Printers,Printers Model 17,25006.48,8,0.1,509.29,2.04
ORD-11292,5/22/2024,5/25/2024,CUST-739,Customer 93,Corporate,India,Karnataka,Bangalore,PROD-020,Technology,Accessories,Accessories Model 50,652.59,6,0.1,71.81,11.00
ORD-11293,09-04-2024,09-10-2024,CUST-207,Customer 109,Consumer,India,Kerala,Thiruvananthapuram,PROD-171,Furniture,Chairs,Chairs Model 44,39554.07,9,0.1,2221.9,5.62
ORD-11294,8/20/2024,8/27/2024,CUST-606,Customer 281,Corporate,India,Delhi,New Delhi,PROD-276,Office Supplies,Paper,Paper Model 49,27440.54,5,0.1,1273.71,4.64
ORD-11295,8/25/2024,8/31/2024,CUST-586,Customer 119,Corporate,India,Delhi,New Delhi,PROD-428,Office Supplies,Envelopes,Envelopes Model 38,13451.68,5,0.1,1725.89,12.83
ORD-11296,7/21/2024,7/25/2024,CUST-005,Customer 272,Consumer,India,Tamil Nadu,Chennai,PROD-021,Technology,Printers,Printers Model 15,57125.31,8,0.05,4535.52,7.94
ORD-11297,10-01-2024,10-07-2024,CUST-963,Customer 214,Consumer,India,Maharashtra,Mumbai,PROD-257,Furniture,Bookcases,Bookcases Model 47,47698.32,5,0.2,826.95,1.73
ORD-11298,2/29/2024,03-03-2024,CUST-948,Customer 200,Home Office,India,Maharashtra,Nagpur,PROD-372,Furniture,Bookcases,Bookcases Model 22,10716.48,4,0,2004.16,18.70
ORD-11299,09-02-2024,09-04-2024,CUST-102,Customer 67,Home Office,India,Tamil Nadu,Coimbatore,PROD-375,Technology,Mobiles,Mobiles Model 17,10224.46,5,0.1,338.58,3.31
ORD-11300,07-04-2024,07-06-2024,CUST-784,Customer 478,Corporate,India,Maharashtra,Mumbai,PROD-159,Technology,Mobiles,Mobiles Model 35,41524.29,2,0,10238.34,24.66
ORD-11301,5/18/2024,5/21/2024,CUST-117,Customer 392,Corporate,India,Tamil Nadu,Chennai,PROD-173,Furniture,Chairs,Chairs Model 8,30077.74,9,0.15,64.85,0.22
ORD-11302,02-12-2024,2/16/2024,CUST-808,Customer 48,Corporate,India,Maharashtra,Nagpur,PROD-091,Technology,Printers,Printers Model 25,48415.45,9,0.1,4602.52,9.51
ORD-11303,3/15/2024,3/19/2024,CUST-165,Customer 268,Home Office,India,Delhi,New Delhi,PROD-274,Furniture,Tables,Tables Model 13,28773.55,6,0,3396.32,11.80
ORD-11304,4/18/2024,4/21/2024,CUST-195,Customer 318,Home Office,India,Maharashtra,Pune,PROD-248,Furniture,Furnishings,Furnishings Model 50,35222.63,2,0.05,5878.74,16.69
ORD-11305,6/13/2024,6/20/2024,CUST-378,Customer 102,Consumer,India,Maharashtra,Nagpur,PROD-019,Office Supplies,Envelopes,Envelopes Model 29,11366.02,10,0.1,529.38,4.66
ORD-11306,7/31/2024,08-07-2024,CUST-858,Customer 4,Corporate,India,Telangana,Warangal,PROD-442,Technology,Printers,Printers Model 30,5204.99,2,0.2,238.89,4.59
ORD-11307,09-10-2024,9/16/2024,CUST-565,Customer 372,Corporate,India,Tamil Nadu,Madurai,PROD-062,Furniture,Furnishings,Furnishings Model 40,48668.68,6,0.05,3037.49,6.24
ORD-11308,1/29/2024,02-02-2024,CUST-681,Customer 494,Consumer,India,Maharashtra,Pune,PROD-357,Furniture,Chairs,Chairs Model 17,48960.03,3,0.1,880.7,1.80
ORD-11309,02-08-2024,2/13/2024,CUST-316,Customer 379,Corporate,India,Maharashtra,Mumbai,PROD-209,Technology,Printers,Printers Model 2,1666.25,5,0.1,21.74,1.30
ORD-11310,07-04-2024,07-06-2024,CUST-098,Customer 500,Corporate,India,Tamil Nadu,Chennai,PROD-394,Technology,Laptops,Laptops Model 22,19166.87,2,0.05,2209.6,11.53
ORD-11311,5/21/2024,5/25/2024,CUST-862,Customer 390,Home Office,India,Delhi,New Delhi,PROD-387,Furniture,Chairs,Chairs Model 35,54787.1,2,0.2,2029.42,3.70
ORD-11312,2/21/2024,2/26/2024,CUST-771,Customer 477,Consumer,India,Telangana,Warangal,PROD-160,Technology,Printers,Printers Model 27,5668.75,6,0.1,556.78,9.82
ORD-11313,2/24/2024,2/29/2024,CUST-044,Customer 241,Corporate,India,Karnataka,Bangalore,PROD-208,Furniture,Chairs,Chairs Model 35,6502.77,3,0.2,246.66,3.79
ORD-11314,04-04-2024,04-11-2024,CUST-941,Customer 292,Home Office,India,Karnataka,Bangalore,PROD-444,Office Supplies,Binders,Binders Model 7,37887.25,1,0.15,2133.67,5.63
ORD-11315,7/27/2024,7/29/2024,CUST-698,Customer 268,Corporate,India,Telangana,Hyderabad,PROD-296,Furniture,Tables,Tables Model 47,46598.11,4,0.15,443.28,0.95
ORD-11316,04-08-2024,4/14/2024,CUST-300,Customer 177,Consumer,India,Tamil Nadu,Coimbatore,PROD-208,Furniture,Furnishings,Furnishings Model 38,24751.43,10,0.1,95.84,0.39
ORD-11317,05-10-2024,5/17/2024,CUST-620,Customer 255,Consumer,India,Delhi,New Delhi,PROD-059,Technology,Accessories,Accessories Model 26,35485.17,5,0.05,4092.26,11.53
ORD-11318,03-08-2024,3/15/2024,CUST-042,Customer 119,Consumer,India,Telangana,Hyderabad,PROD-382,Technology,Mobiles,Mobiles Model 3,43902.02,7,0.05,8475.02,19.30
ORD-11319,11/29/2024,12-02-2024,CUST-735,Customer 57,Home Office,India,Kerala,Kochi,PROD-008,Technology,Laptops,Laptops Model 27,6506.52,4,0.15,462.76,7.11
ORD-11320,7/29/2024,08-03-2024,CUST-676,Customer 266,Home Office,India,Telangana,Hyderabad,PROD-141,Office Supplies,Pens,Pens Model 29,39820.87,3,0.05,3099.74,7.78
ORD-11321,09-07-2024,09-12-2024,CUST-972,Customer 141,Corporate,India,Karnataka,Hubli,PROD-026,Technology,Mobiles,Mobiles Model 17,283.14,8,0.05,3.48,1.23
ORD-11322,4/14/2024,4/19/2024,CUST-114,Customer 452,Corporate,India,Tamil Nadu,Madurai,PROD-073,Office Supplies,Pens,Pens Model 19,16831.75,7,0,2434.66,14.46
ORD-11323,6/27/2024,07-01-2024,CUST-660,Customer 115,Corporate,India,Delhi,New Delhi,PROD-103,Technology,Accessories,Accessories Model 45,51844.48,8,0.15,2388.58,4.61
ORD-11324,01-09-2024,01-12-2024,CUST-661,Customer 249,Corporate,India,Maharashtra,Mumbai,PROD-113,Office Supplies,Binders,Binders Model 36,30630.89,3,0,3171.37,10.35
